Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG
"D'Attoria V, R.",PHI,7,0,0,0/1,0,0,0,0,"[0, 0, 0]"
"Emoji, E.",PHI,6,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Garnett, L.",PHI,6,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Howyanow, W.",PHI,6,0,0,1/0,3,0,0,0,"[0, 0, 0]"
"Franchet, M.",PHI,5,1,1,0/0,0,0,0,0,"[0, 0, 0]"
"Kassel, T.",PHI,3,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Little IV, S.",PHI,3,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"McGwire, A.",PHI,3,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Harding, J.",PHI,2,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"ILove, G.",PHI,2,1,0,0/0,0,0,0,0,"[0, 0, 0]"
"McMorris, J.",PHI,2,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Grithead, D.",YKW,9,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Selich, A.",YKW,8,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Virtanen, M.",YKW,8,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Lewis, L.",YKW,7,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Alexander, N.",YKW,6,1,1,0/0,0,0,0,0,"[0, 0, 0]"
"Kearse, J.",YKW,5,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Maulolo, C.",YKW,5,3,0,0/0,0,0,0,0,"[0, 0, 0]"
"Kroustis, G.",YKW,4,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Leonard, M.",YKW,4,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Snuggles, J.",YKW,3,0,0,0/0,3,0,0,0,"[0, 0, 0]"
"Smyles, L.",YKW,1,0,0,0/0,0,0,0,0,"[0, 0, 0]"
